Simga,Rajim,Rampur,Andhiyarkhore,Ghatora,Bamnidhi,Kurubhata,Kelo,Sundargarh,Paramanpur,Basantpur,Hirakud,Mean_areal_rainfall_upper
77.241,0.0,4.08,7.64,55.771,111.857,259.637,153.01,542.054,192.318,239.051,1537.9420416,11.38499620253165
268.876,117.427,3.912,7.28,305.598,103.497,232.18,124.6,464.298,90.236,216.72,1485.782496,13.472103797468355
380.0,126.8,5.4,11.58,0.0,0.0,275.0,124.0,299.0,62.24,285.783,1255.2271104,0.6080335443037974
392.006,59.636,18.428,6.859,38.531,88.926,220.553,125.9,211.349,49.18,705.883,1078.3886944,1.0217341772151898
326.385,42.52,12.047,2.616,26.315,57.24,106.557,90.61,145.823,29.826,757.075,1166.0008736,3.2925107594936707
303.451,41.245,6.937,6.806,523.954,52.779,398.952,9.45,420.936,29.133,613.059,1161.8666208,12.9194411392405
256.076,107.836,11.965,21.18,375.242,385.416,405.708,10.35,380.557,27.759,650.838,1499.5444608,4.7317417721518975
322.056,54.419,12.433,7.645,62.603,114.875,259.641,10.54,285.867,25.619,722.277,1728.4008383999999,6.334357594936709
341.599,61.645,28.339,16.76,71.666,56.774,253.389,117.03,352.711,145.695,669.118,1730.9210335999999,15.608246835443035
355.58,302.42,23.5,4.56,0.0,0.0,410.0,147.0,320.0,630.0,0.0,2548.3420992,26.488249999999994
342.1,302.52,136.5,0.9,0.0,119.485,429.916,141.54,339.547,346.724,985.661,3691.0665632,8.272774683544302
375.005,314.635,242.892,7.962,2.442,135.231,359.021,80.8,304.725,227.412,999.901,2956.98184,3.0925531645569633
342.234,122.06,140.959,2.75,2.334,114.275,259.351,142.57,192.743,183.32,879.49,2517.221936,1.8571031645569618
323.744,54.853,100.768,2.56,32.569,90.517,237.532,95.26,179.145,138.63,723.726,2142.6189888,5.03388417721519
278.965,51.675,29.917,0.886,29.715,81.802,266.112,72.86,163.548,454.782,0.0,1697.6771104,7.363704430379743
286.094,338.872,25.911,0.697,34.043,71.236,383.953,146.61,173.042,624.004,672.786,2282.1075456,18.76228860759494
342.29,1389.2,238.6,0.62,0.0,0.0,400.0,453.96,460.0,575.0,0.0,3642.389984,18.08015000000001
356.031,1247.843,260.939,1.802,31.207,75.738,398.676,112.15,479.0,267.145,2129.964,3790.6567488,17.81600949367089
1547.12,979.26,285.36,0.93,0.0,0.0,450.0,155.0,480.708,170.0,0.0,3648.4497791999997,10.137265822784808
1115.452,553.374,241.284,0.874,0.0,106.954,440.705,120.86,380.823,135.683,3976.458,4569.482016,5.0956898734177205
849.464,335.348,183.099,10.47,48.358,102.886,299.469,118.37,264.152,93.379,3248.958,5422.8371008,6.43745316455696
647.577,107.697,174.166,2.71,39.462,87.671,272.811,122.32,208.126,76.533,1816.555,3919.2150208,1.2483518987341773
540.564,60.067,140.166,2.728,31.656,60.736,199.309,70.61,183.65,61.972,1250.801,2568.475344,1.1963607594936712
455.58,64.09,56.4,2.5,0.0,0.0,160.0,9.0,143.0,58.24,0.0,1844.9244704,5.068249999999999
465.167,52.904,49.29,1.279,31.014,58.118,103.184,8.09,221.855,65.157,717.452,1747.0616095999999,8.378220253164558
450.797,272.489,37.917,0.968,33.159,66.791,110.97,96.21,172.01,64.593,732.162,1350.9662112,8.573344936708859
493.738,295.53,39.704,0.755,30.429,87.496,136.009,95.15,165.564,71.575,727.039,1416.9443552,4.868008227848099
459.905,262.296,141.534,6.734,33.097,60.599,129.473,82.6,502.843,47.694,773.765,1311.492592,2.8343544303797477
418.134,116.708,44.513,2.627,6.108,59.099,125.001,8.27,233.435,42.236,773.765,1651.0959744,4.062328481012658
371.426,105.627,37.709,1.542,30.521,60.353,111.934,8.1,192.066,100.072,765.011,1409.3554528,4.659494936708862
369.67,77.16,60.8,1.25,0.0,0.0,105.0,7.0,165.0,77.0,0.0,1066.0992032,8.427604430379747
636.955,109.947,38.39,12.86,30.907,63.942,113.773,4.54,224.187,47.69,664.88,1110.2167776,15.941403164556963
1145.904,370.316,36.952,96.86,616.056,718.096,126.637,4.38,178.889,49.703,1106.119,970.699904,19.330868354430375
1252.604,574.221,177.31,112.1,487.718,1042.099,382.827,89.98,206.264,34.911,4075.167,1816.664304,18.23888607594936
1164.396,505.475,136.514,94.39,447.32,908.861,329.124,5.51,354.044,34.089,5185.426,4633.194816,11.341458860759493
1182.609,1028.377,180.056,190.0,508.969,151.007,307.949,89.4,196.556,32.701,4156.737,5634.7883488,10.318991139240508
0.0,0.0,0.0,0.0,0.0,6.32,0.401,0.0,0.0,0.0,11.927,45.1936128,0.42941265822784813
0.0,0.0,0.0,0.0,0.0,5.865,0.406,0.0,0.0,0.0,7.414,79.145456,2.8019487341772153
0.0,0.0,0.0,0.0,0.0,5.398,0.395,0.0,0.0,0.0,6.684,79.2020896,0.7219449367088607
0.0,0.0,0.0,0.0,0.0,5.3,0.42,0.0,0.0,0.0,8.2,86.9608928,0.05534240506329115
0.0,0.0,0.0,0.0,0.0,4.968,0.369,0.0,0.0,0.0,8.279,62.183692799999996,0.08695949367088607
0.0,0.0,0.0,0.0,0.0,4.566,0.433,2.21,0.0,0.0,2.559,64.3357696,1.2279189873417726
0.0,0.0,0.0,0.0,0.0,4.331,0.407,4.57,0.0,0.0,2.024,89.056336,2.1258196202531647
0.0,0.0,0.0,0.0,0.0,4.477,0.448,7.7,0.0,0.0,2.442,106.7826528,5.2087696202531655
0.0,0.0,0.0,0.0,0.0,4.031,0.439,7.17,0.0,0.0,2.133,1.2459392,1.9330322784810121
0.0,0.0,0.0,0.0,0.0,3.871,0.483,7.34,0.0,0.0,1.994,88.0086144,2.1386911392405064
0.0,0.0,0.0,0.0,0.0,3.8,0.48,7.5,0.0,0.0,2.2,41.5973792,3.1645360759493686
0.0,0.0,0.0,0.0,0.0,30.62,0.514,7.42,0.304,0.0,32.81,76.172192,4.068917088607594
0.0,0.0,0.0,0.0,0.0,28.163,1.006,11.29,0.32,0.0,28.4,103.8943392,6.217253797468355
0.0,0.0,0.0,0.0,0.0,29.451,1.131,9.14,1.661,0.0,28.285,115.1927424,2.316370253164557
0.0,0.0,0.0,0.0,0.0,31.15,1.202,7.5,2.816,0.0,27.673,41.342528,1.3898379746835443
0.0,0.0,0.0,0.0,0.0,27.08,3.144,7.41,2.933,0.0,16.926,189.0995904,11.130815189873418
0.0,0.0,0.0,0.0,0.0,24.4,4.969,7.5,2.826,0.0,13.816,56.1522144,0.9756765822784809
0.0,0.0,0.0,0.0,0.0,24.0,4.2,7.5,2.8,0.0,13.0,67.30903359999999,1.9540303797468352
0.0,0.0,0.0,0.0,0.0,6.12,3.23,7.47,1.683,0.0,15.918,111.7380928,1.7184107594936708
0.0,0.0,0.0,0.0,0.0,5.571,3.896,5.6,1.622,0.0,15.419,130.8519328,4.8579354430379755
0.0,0.0,0.0,0.0,0.0,6.6,5.2,5.49,4.93,0.0,13.095,138.9788544,22.613552531645574
0.0,0.0,0.0,0.0,0.0,6.626,21.845,8.12,7.479,0.0,7.979,497.1580576,19.759384177215185
0.0,0.0,0.0,0.0,0.0,5.872,37.341,9.39,17.451,38.239,14.939,277.1365216,8.650131645569623
0.0,0.0,0.0,0.0,0.0,28.043,19.658,8.42,25.0,12.003,14.609,153.760224,1.7287556962025319
0.0,0.0,0.0,0.0,0.0,37.0,3.8,7.0,33.1,11.52,40.89,361.4922688,16.433229113924043
0.0,0.0,0.0,0.0,0.0,32.45,16.4,11.0,50.0,14.2,45.0,224.5239072,15.595902531645569
0.0,0.0,0.0,0.0,0.0,36.924,15.359,9.21,33.546,15.963,41.741,282.8565152,9.100160126582278
0.0,0.0,0.0,0.0,0.0,34.306,16.026,232.67,33.035,11.938,40.87,300.1014464,14.147221518987335
0.0,0.0,0.0,0.561,0.0,37.839,38.138,151.59,251.173,11.465,42.054,549.912256,13.508110126582286
0.0,0.0,0.0,1.291,0.0,32.408,55.199,229.54,144.469,11.691,41.084,415.0676544,13.78044873417721
0.0,0.0,0.0,0.835,32.173,36.002,57.605,168.42,240.107,11.29,41.207,765.6296384,8.13278670886076
0.0,0.0,142.0,0.825,30.0,38.2,64.6,155.41,235.0,11.22,50.6,463.14958079999997,8.90897025316456
0.0,0.0,0.0,0.846,1.372,31.51,70.364,121.3,104.34,27.912,146.961,575.4823264,15.380522784810125
314.766,0.0,0.0,0.905,6.897,32.834,60.586,89.97,175.2,16.586,146.836,682.859632,14.301285443037965
297.993,0.0,0.0,0.773,2.544,44.273,70.258,126.4,116.764,13.279,121.431,911.3195744,7.3622474683544326
262.876,0.0,0.0,1.812,2.426,50.633,67.927,124.25,143.298,27.531,167.463,934.7942016,7.958422151898738
0.0,0.0,0.0,1.72,1.795,68.8,81.585,57.0,77.7,22.247,176.313,730.7999744,2.9321607594936716
0.0,0.0,0.0,1.028,2.805,72.974,66.622,91.46,62.744,46.924,172.723,800.6858368,3.5183898734177235
0.0,0.0,1.69,1.05,4.11,60.39,39.4,120.02,100.0,50.91,170.12,841.8867808,11.065140506329113
0.0,0.0,0.0,6.212,4.374,60.269,1079.688,134.64,325.707,225.832,153.773,794.7393088,26.881531012658233
0.0,138.687,34.562,0.919,15.272,179.938,441.879,245.56,304.394,85.744,199.785,1132.0773472,14.491058227848098
0.0,95.877,29.495,6.991,11.873,246.71,309.415,167.51,172.32,46.32,329.995,2099.0677504,7.214772784810126
0.0,96.518,36.499,1.825,13.559,147.01,136.831,52.33,93.811,23.867,200.099,1510.9561312,4.897067088607595
0.0,0.0,30.35,0.557,7.976,82.718,65.259,46.61,110.551,35.522,196.994,972.8519808,5.606083544303798
0.0,0.0,24.344,0.546,12.302,50.31,57.631,43.33,105.331,45.435,183.161,753.5383648,10.236846202531643
0.0,0.0,11.2,0.615,13.0,50.1,52.4,43.33,190.0,41.1,184.66,670.0604384,11.110692405063295
18.732,0.0,14.121,0.569,8.395,55.304,91.226,48.54,368.135,391.473,176.284,733.7166048,17.021069620253158
23.933,136.891,18.755,2.254,31.951,157.323,67.747,8.32,424.205,112.865,402.639,1072.1023648,31.70596202531646
275.464,823.142,19.38,36.36,34.18,222.131,64.852,4.73,128.276,56.706,420.045,1069.1857344,17.042535443037973
908.096,692.024,140.485,10.38,34.057,226.136,86.657,4.09,92.096,183.681,1224.312,976.646432,18.021708860759492
653.296,284.169,139.823,3.337,408.289,625.695,383.121,4.05,336.259,307.627,2749.12,1102.7694592,12.951677215189875
550.474,152.665,40.85,10.35,57.015,631.868,358.077,4.67,328.78,184.654,1765.734,2968.2236096,6.73623924050633
385.325,109.6,19.52,2.95,34.01,83.11,200.0,4.2,460.0,210.0,1505.61,2675.4562144,20.38824113924051
384.905,100.358,14.391,1.282,0.0,77.503,1759.467,10.01,1632.908,555.363,1137.309,2865.801744,24.21217215189873
348.853,0.0,13.108,0.556,33.334,80.021,1341.009,91.46,1394.109,731.415,1141.69,5032.461696,10.179582278481012
328.542,0.0,7.948,0.434,19.522,62.987,730.771,90.16,754.022,433.079,736.767,4099.3665024,13.281748101265817
252.633,0.0,6.34,0.317,10.553,74.081,1511.319,73.29,4231.992,452.239,648.921,2813.8120992,24.129067721518982
212.242,0.0,5.334,0.244,6.314,154.633,1267.217,203.14,908.479,268.733,677.472,4867.7711872,3.6883240506329105
52.506,0.0,5.018,0.239,5.219,150.377,476.301,95.31,371.231,149.466,649.268,3999.9179008,0.8265088607594936
47.11,0.0,3.98,0.21,5.18,154.1,200.0,64.0,300.0,113.12,588.62,2102.0410143999998,0.45133354430379746
46.741,0.0,4.172,0.22,5.339,137.59,277.393,55.78,155.309,89.911,338.882,1230.7330784,6.520010759493672
50.667,0.0,3.622,0.139,3.998,82.982,267.667,8.17,82.309,89.276,317.837,879.1233728,6.533815189873419
52.85,0.0,5.376,0.095,7.97,58.205,393.771,9.09,355.047,92.818,219.208,862.388144,6.358405063291137
42.517,0.0,3.603,0.012,7.997,72.167,353.888,68.87,173.419,94.777,221.345,1098.408672,4.845469620253166
32.895,0.0,1.844,0.0,0.616,78.598,171.917,64.19,112.907,92.061,226.733,986.8971136,5.076091139240506
32.105,0.0,1.801,0.0,0.729,64.601,144.112,65.05,92.136,160.936,188.558,872.86536,9.478741139240503
30.58,0.0,1.901,0.0,0.61,61.0,168.0,65.0,520.0,565.24,180.0,1112.9635072,15.009611392405068
17.551,0.0,1.816,0.0,0.797,130.114,162.365,65.55,410.023,259.838,234.114,1694.1091936,20.730304430379732
22.11,0.0,18.945,0.0,5.888,141.217,169.305,64.28,649.959,254.912,212.446,1573.4513087999999,10.859891772151904
42.518,94.036,17.58,47.83,5.89,130.44,305.478,194.3,621.467,251.64,459.452,1858.99792,10.1251670886076
21.279,97.926,6.58,13.72,7.696,128.548,214.615,209.61,233.959,156.156,392.729,2314.6435488,7.138320253164556
18.843,90.077,5.251,14.21,401.321,154.566,186.326,186.71,191.442,106.634,397.883,1524.8313632,3.9940569620253172
260.089,0.0,2.721,8.506,51.409,148.564,146.205,57.34,131.261,101.196,539.071,1158.3553376,6.239011392405063
293.56,0.0,5.15,0.68,50.0,133.0,177.0,57.0,250.0,104.12,468.0,1180.952144,5.397112658227848
259.524,0.0,0.592,0.664,16.113,68.294,177.974,58.73,168.689,180.764,391.189,1039.0283424,7.23940253164557
39.85,0.0,0.523,0.0,15.8,60.0,170.0,16.0,300.0,237.41,390.0,1306.5088352,5.517120253164557
211.91,83.066,0.0,0.0,27.09,73.734,115.68,8.94,179.2,147.272,363.632,1178.2337312,6.002117088607595
248.767,64.116,0.0,0.0,14.654,80.003,121.987,12.96,222.418,572.428,385.664,1420.7104896,12.367941139240502
230.435,65.804,0.0,0.0,10.493,74.529,118.898,12.99,648.359,369.486,479.157,1984.0732256,19.71093354430379
180.096,0.0,2.306,0.0,11.704,74.918,185.974,10.0,329.174,220.58,511.492,2052.968,13.169806962025318
245.5,153.5,6.05,0.0,15.7,74.5,110.0,8.0,175.0,103.24,486.7,1280.8254976,5.580125316455696
466.567,124.577,19.924,0.0,48.319,68.148,112.347,10.35,65.938,81.822,391.862,1204.9364736,4.161679746835443
338.94,88.714,19.924,0.57,7.632,64.799,99.827,8.15,116.034,59.491,483.967,774.2379456,1.1516120253164555
258.017,60.728,47.913,1.168,25.807,72.286,93.535,7.45,118.718,46.48,613.699,829.2008544,1.9612202531645573
296.93,61.648,46.032,0.869,9.519,69.122,97.763,12.15,108.778,116.07,540.698,806.0377119999999,17.635776582278485
232.56,461.37,46.89,13.98,20.0,74.5,114.88,57.64,296.235,271.474,628.9,1112.8785568,8.991853164556959
289.79,152.697,59.38,17.89,35.569,70.907,125.953,50.62,237.353,120.659,633.452,1270.0367968,8.808299999999997
262.48,136.48,182.56,7.525,34.0,78.1,205.0,43.0,142.0,70.46,862.4,1288.9524192,4.939343670886075
290.89,130.801,171.717,7.349,30.089,78.289,207.985,45.52,171.675,63.492,880.068,1289.7736064,14.63290443037975
555.216,283.174,180.558,0.774,44.212,80.757,241.277,19.48,143.029,56.003,764.504,1363.5388704,20.52357911392406
796.385,286.04,183.508,132.2,50.379,148.159,150.863,18.53,123.648,46.57,1299.441,1407.5431776,7.564627215189874
726.419,175.457,154.071,67.16,518.219,128.739,109.627,17.73,109.087,56.875,2159.467,1414.1976256,1.287964556962025
536.813,111.092,39.395,50.8,98.195,141.316,100.486,18.23,91.404,56.507,1811.193,2053.959088,7.5762139240506325
465.0,102.56,12.53,40.0,55.0,150.0,80.0,18.0,80.0,71.52,1250.0,2054.0440384,4.228737341772154
436.5,101.054,11.68,38.0,52.0,140.0,81.0,18.2,85.0,90.02,900.0,1833.1446816,3.130619620253164
278.567,82.863,11.019,7.177,48.905,71.207,64.984,9.27,83.297,63.255,721.224,1395.876656,0.7504582278481013
217.467,0.0,10.832,3.335,29.624,66.838,56.853,20.96,61.653,57.399,599.508,1084.250272,1.426413924050633
189.6,0.0,2.686,2.273,49.495,70.292,46.307,18.41,66.874,52.202,509.586,821.328784,1.2256765822784816
40.669,0.0,2.602,0.869,29.502,29.023,43.867,17.91,67.374,56.728,350.834,781.826848,2.18665253164557
25.221,0.0,2.112,3.72,24.933,36.392,38.174,8.39,62.31,37.206,282.293,608.9244672,0.4286000000000001
27.551,0.0,1.007,3.567,27.799,66.396,36.728,6.93,78.012,28.727,257.108,523.3510976,5.012707594936709
25.36,0.0,2.79,0.9,25.0,56.0,45.0,9.7,88.0,22.12,300.0,682.2366624,10.30284430379747
28.818,120.646,1.92,11.41,50.01,58.538,71.102,8.55,180.16,27.777,251.096,627.2737536,0.8317335443037975
38.114,31.56,14.15,6.037,26.65,52.839,63.668,11.73,166.237,35.313,246.012,697.9524864,6.306446202531644
36.952,25.207,8.584,2948.0,33.78,68.727,61.476,9.23,127.034,34.154,239.776,667.6535104,9.436503164556957
34.662,60.74,6.918,0.846,8.824,60.746,80.958,7.12,135.077,25.86,248.439,627.3303872,7.724262658227843
34.506,103.834,5.063,0.789,30.0,64.583,75.243,6.68,120.246,23.568,221.527,682.8313152,2.5407417721519
35.246,117.93,15.358,1.151,28.728,61.075,72.083,7.45,98.32,21.61,221.571,606.8573408,2.4496689873417723
42.53,102.56,17.33,1.1,9.0,50.28,65.0,6.8,66.8,21.0,200.4,412.00944,1.3091348101265818
36.022,55.877,15.894,0.477,23.047,60.394,94.83,6.17,88.989,23.502,343.141,715.8770208,9.587631012658232
36.548,105.89,45.378,0.366,10.817,93.269,75.937,6.63,100.018,349.911,495.109,810.8232512,20.61964620253165
257.341,160.036,191.908,7.876,382.695,96.281,182.283,83.97,469.598,459.366,740.589,1878.11176,33.14970379746836
741.525,467.373,302.326,10.18,526.593,190.618,474.198,365.23,499.465,296.698,1441.539,2620.8331072,24.467897468354433
1083.892,395.381,235.424,44.53,526.929,727.215,1399.057,332.01,663.53,225.559,2946.046,4275.7235328,4.930505063291137
704.98,154.908,208.344,48.85,421.503,511.558,881.218,86.74,367.929,133.344,2761.263,5747.4325792,0.7373715189873418
706.1,155.45,180.0,20.0,330.0,98.5,300.0,15.5,175.0,89.9,1922.8,5199.3042816,0.001009493670886076
434.878,58.626,66.1,15.07,49.723,69.084,199.272,47.29,137.689,60.304,1110.134,3633.8099936,0.05981772151898734
336.61,81.787,39.552,8.62,39.142,59.316,141.188,14.25,151.354,48.139,926.935,2218.5646464,0.002385443037974684
256.224,80.129,23.922,6.071,13.586,55.299,126.911,7.48,105.588,41.071,735.07,1249.8752352,0.12596708860759492
276.085,76.34,21.283,2938.0,11.841,59.158,120.86,7.05,100.742,46.522,711.538,869.042592,2.4130468354430374
285.0,75.85,37.0,1.1,10.0,54.2,140.0,18.0,122.0,46.42,350.4,1032.9402304,7.304489873417726
284.9,161.25,58.55,1.11,33.0,68.4,145.0,90.0,290.0,69.22,525.1,833.4766912,5.834632278481011
0.0,0.0,0.0,0.0,0.0,3.372,0.0,0.0,3.307,0.0,2.711,62.4951776,0.3693164556962026
0.0,0.0,0.0,0.0,0.0,3.873,0.0,0.0,2.607,0.0,3.239,78.7773376,3.5336797468354435
0.0,0.0,0.0,0.0,0.0,4.215,0.0,0.02,2.194,0.0,3.24,11.1568192,2.9303525316455694
0.0,0.0,0.0,0.0,0.0,6.242,0.0,3.99,2.154,1.927,9.651,87.1024768,6.379400632911391
0.0,0.0,0.0,0.0,0.0,5.256,2.538,3.81,19.274,1.568,8.196,17.3298816,0.7190411392405065
0.0,0.0,0.0,0.0,0.0,4.961,2.053,3.87,20.033,1.474,8.546,0.0,0.7960822784810125
0.0,0.0,0.0,0.0,0.0,4.26,2.311,4.2,19.83,1.54,8.08,27.5239296,3.0684556962025327
0.0,0.0,0.0,0.0,0.0,4.73,2.081,4.09,20.308,3.289,5.385,144.557264,9.34190379746835
0.0,0.0,0.0,10.7,0.0,4.585,1.954,4.26,19.752,1.908,4.812,186.2962272,4.4358107594936715
0.0,0.0,0.0,0.0,0.0,4.09,7.0,4.0,23.0,20.6,4.742,136.9683616,4.940637974683543
0.0,0.0,0.0,10.138,0.0,4.102,4.976,4.23,52.373,19.595,4.658,226.36449919999998,6.560467088607596
0.0,0.0,0.0,2.935,0.0,3.824,7.386,20.44,61.934,12.338,5.095,221.0692576,10.557183544303799
0.0,0.0,0.0,5.8,0.0,7.613,6.347,55.96,45.525,12.04,5.594,378.2841312,13.180151265822781
4.413,0.0,0.0,14.903,0.0,6.863,12.831,18.07,25.383,12.185,4.644,317.572912,5.469798734177214
0.0,0.0,0.0,16.148,0.0,6.6,8.379,8.64,20.78,11.538,5.059,171.17505599999998,0.0016981012658227846
0.0,0.0,0.0,0.0,0.0,4.312,8.0,8.0,17.0,10.05,23.0,105.0270112,0.007358860759493671
0.0,0.0,0.0,0.0,0.0,4.215,6.0,8.0,15.0,3.46,19.0,109.3877984,0.0016227848101265823
0.0,0.0,0.0,2.014,0.0,8.734,4.596,10.96,8.807,1.626,41.143,86.4795072,0.0
0.0,0.0,0.0,1.878,0.0,8.081,4.515,10.74,8.076,3.402,41.403,107.5472064,1.4791867088607589
0.0,0.0,0.0,3.033,0.0,9.145,4.552,8.08,7.521,3.221,8.604,105.1685952,2.3925303797468356
0.0,0.0,0.0,0.577,0.0,10.863,3.862,4.63,3.767,2.88,18.529,68.6116064,1.6811240506329108
0.0,0.0,0.0,0.416,0.0,13.64,7.168,7.49,3.775,2.908,33.245,121.4507552,14.175287341772153
0.0,0.0,0.0,0.336,0.0,18.89,10.125,6.1,5.324,2.789,40.94,111.1717568,2.8349930379746837
0.0,0.0,0.0,0.0,0.0,18.02,8.5,6.0,10.0,2.1,6.0,126.8309472,1.1518392405063294
0.0,0.0,0.0,0.0,0.0,10.67,7.284,5.77,10.151,0.931,20.588,143.141424,0.08627784810126583
0.0,0.0,0.0,4.55,0.0,10.237,23.03,6.44,13.756,0.944,18.166,104.913744,5.850203164556962
0.0,0.0,0.0,6.961,0.0,11.604,23.154,6.3,12.832,0.968,17.063,109.586016,11.475391139240507
0.0,0.0,0.0,12.082,0.0,39.447,17.856,8.08,39.25,1.115,17.388,105.4234464,17.996244303797457
0.0,0.0,0.0,15.003,0.0,54.524,13.684,6.12,79.852,1.202,34.225,191.421568,9.862399367088608
0.0,0.0,0.0,11.509,0.0,28.05,19.372,5.94,48.167,1.563,42.824,110.6054208,0.7297493670886077
0.0,0.0,0.0,14.5,0.0,30.24,16.0,6.0,50.0,1.37,41.0,168.8813952,0.7741107594936709
0.0,0.0,0.0,7.284,0.0,33.096,18.687,6.21,21.829,1.718,37.534,174.7429728,20.567339240506335
0.0,0.0,0.0,21.888,0.0,23.508,14.622,6.42,202.984,1.717,36.678,158.8855648,5.52279746835443
0.0,0.0,0.0,11.335,54.607,21.206,90.896,6.22,118.057,2.038,26.984,338.952096,6.458240506329114
0.0,0.0,0.0,3.462,35.09,22.863,83.799,6.12,77.99,2.023,24.23,279.5434496,3.2741518987341767
0.0,0.0,0.0,3.014,5.011,47.6,67.294,6.11,58.752,1.872,26.598,317.4030112,0.6757810126582278
0.0,0.0,0.0,1.513,7.2,24.123,43.768,6.1,57.339,2.006,30.369,225.9963808,6.892938607594935
0.0,0.0,0.0,1.32,0.0,18.65,42.0,6.0,13.82,2.08,31.0,272.4925664,10.046114556962022
0.0,0.0,0.0,6.564,4.095,11.162,137.88,7.89,49.271,2.13,83.78,245.73319039999998,17.13391898734177
0.0,0.0,0.0,20.776,7.187,49.55,99.323,7.71,50.896,6.627,86.819,214.8112448,9.742739873417719
0.0,23.323,0.0,6.135,7.185,39.53,86.854,60.81,171.743,4.365,102.918,291.9178912,4.908536075949366
0.0,20.411,0.0,16.124,5.264,29.258,160.943,97.87,119.817,8.193,87.509,414.7561696,6.412728481012657
218.98,6.178,0.0,18.018,3.491,37.216,96.271,210.71,75.448,6.023,91.059,628.3214752,19.34423544303797
257.836,1.124,0.0,14.558,6.595,49.554,240.639,196.19,154.658,4.609,208.185,632.0026592,25.149839873417736
321.53,2.03,0.0,21.05,0.0,56.2,162.0,51.0,250.0,33.05,205.0,778.570416,11.624896835443034
447.654,1333.771,33.246,11.849,78.878,91.416,145.695,45.06,142.211,33.088,245.376,1253.0750335999999,32.12927025316455
697.343,1379.979,768.965,48.627,667.073,99.86,106.264,34.73,87.934,33.413,821.619,1444.1284832,38.368858860759495
709.114,1068.035,159.322,48.723,644.647,860.294,602.739,42.0,499.844,69.032,2663.64,1578.378432,9.425815822784813
854.32,217.704,142.266,22.518,639.502,199.534,531.642,70.73,488.811,34.655,2531.008,2815.39784,8.091429113924052
613.022,95.052,93.285,11.989,74.527,154.641,257.594,215.21,273.605,26.994,2050.92,3856.2950912,5.580717088607591
473.123,80.773,72.346,29.823,90.097,146.689,278.84,231.18,233.762,23.656,1415.658,2869.4546112,15.643527848101272
354.061,81.044,76.3,26.52,0.0,292.7,427.477,195.46,267.0,575.13,1655.802,3895.400592,35.533951898734195
425.989,132.391,203.349,29.483,49.963,265.857,295.366,123.96,290.274,415.396,1694.403,4746.2071648,38.558724050632904
625.893,819.554,162.898,74.064,64.65,203.814,460.684,122.9,442.985,266.887,1601.153,4302.7943936,3.8198151898734176
664.663,233.157,133.453,32.617,56.046,187.486,259.512,17.77,208.385,106.786,1557.165,3045.896592,2.5964746835443036
493.081,140.271,96.614,19.955,49.732,157.449,119.811,51.77,363.299,70.256,1411.897,2852.5494816,11.324625316455696
397.878,132.084,46.394,12.246,85.636,77.692,965.012,8.2,919.733,48.421,976.889,2208.144064,4.064518354430378
340.876,130.419,31.688,10.928,84.305,75.011,299.793,5.41,355.874,31.133,875.33,2629.8378496,1.2707291139240504
311.2,19.56,28.56,5.03,0.0,80.55,240.0,8.0,242.3,23.71,740.0,1679.2145568,4.401511392405064
275.411,17.962,15.27,4.727,32.038,48.122,178.671,6.96,211.773,103.867,604.167,1259.2197792,4.865634177215188
296.588,16.257,12.255,1.903,31.836,51.36,207.637,5.46,195.279,187.375,590.714,988.9076064,2.7150183544303785
246.769,16.67,14.89,3.29,31.967,44.245,190.126,13.75,182.762,116.506,565.324,1051.119616,10.228080379746837
86.864,9.221,20.321,1.734,32.493,56.88,203.98,34.76,184.372,219.731,503.221,1137.4575392,16.318492405063292
